request_id,pickup_point,driver_id,status,request_timestamp,drop_timestamp,request_hour,request_day,trip_duration_min,unmet_demand
2117,City,113,Cancelled,12/7/2016 16:33,N/A,16,Wednesday,N/A,1
2780,City,113,Cancelled,7/13/2016 4:43,N/A,4,Wednesday,N/A,1
4863,Airport,113,Cancelled,7/14/2016 17:40,N/A,17,Thursday,N/A,1
5782,City,113,Cancelled,7/15/2016 8:35,N/A,8,Friday,N/A,1
188,City,114,Cancelled,11/7/2016 5:54,N/A,5,Monday,N/A,1
1699,City,114,Cancelled,12/7/2016 8:02,N/A,8,Wednesday,N/A,1
3043,City,114,Cancelled,7/13/2016 7:42,N/A,7,Wednesday,N/A,1
3818,Airport,114,Cancelled,7/13/2016 21:06,N/A,21,Wednesday,N/A,1
4187,City,114,Cancelled,7/14/2016 5:27,N/A,5,Thursday,N/A,1
4381,City,114,Cancelled,7/14/2016 7:45,N/A,7,Thursday,N/A,1
4530,City,114,Cancelled,7/14/2016 9:33,N/A,9,Thursday,N/A,1
4774,Airport,114,Cancelled,7/14/2016 15:59,N/A,15,Thursday,N/A,1
5423,City,114,Cancelled,7/15/2016 2:11,N/A,2,Friday,N/A,1
4011,City,115,Cancelled,7/13/2016 23:45,N/A,23,Wednesday,N/A,1
4556,City,115,Cancelled,7/14/2016 9:40,N/A,9,Thursday,N/A,1
354,City,116,Cancelled,11/7/2016 7:59,N/A,7,Monday,N/A,1
1618,City,116,Cancelled,12/7/2016 6:52,N/A,6,Wednesday,N/A,1
3019,City,117,Cancelled,7/13/2016 7:25,N/A,7,Wednesday,N/A,1
5469,City,117,Cancelled,7/15/2016 4:42,N/A,4,Friday,N/A,1
5731,City,117,Cancelled,7/15/2016 7:47,N/A,7,Friday,N/A,1
5839,City,117,Cancelled,7/15/2016 8:57,N/A,8,Friday,N/A,1
1660,City,118,Cancelled,12/7/2016 7:26,N/A,7,Wednesday,N/A,1
3146,City,118,Cancelled,7/13/2016 8:56,N/A,8,Wednesday,N/A,1
174,Airport,119,Cancelled,11/7/2016 5:44,N/A,5,Monday,N/A,1
321,City,119,Cancelled,11/7/2016 7:30,N/A,7,Monday,N/A,1
2973,City,119,Cancelled,7/13/2016 6:57,N/A,6,Wednesday,N/A,1
5691,City,119,Cancelled,7/15/2016 7:26,N/A,7,Friday,N/A,1
5748,City,119,Cancelled,7/15/2016 7:57,N/A,7,Friday,N/A,1
404,City,120,Cancelled,11/7/2016 8:39,N/A,8,Monday,N/A,1
2474,Airport,120,Cancelled,12/7/2016 20:35,N/A,20,Wednesday,N/A,1
4374,City,120,Cancelled,7/14/2016 7:35,N/A,7,Thursday,N/A,1
4461,City,120,Cancelled,7/14/2016 8:36,N/A,8,Thursday,N/A,1
4731,City,120,Cancelled,7/14/2016 14:09,N/A,14,Thursday,N/A,1
5798,City,120,Cancelled,7/15/2016 8:40,N/A,8,Friday,N/A,1
3849,City,121,Cancelled,7/13/2016 21:36,N/A,21,Wednesday,N/A,1
5763,City,121,Cancelled,7/15/2016 8:20,N/A,8,Friday,N/A,1
5815,City,121,Cancelled,7/15/2016 8:47,N/A,8,Friday,N/A,1
5826,City,121,Cancelled,7/15/2016 8:50,N/A,8,Friday,N/A,1
3782,City,122,Cancelled,7/13/2016 20:45,N/A,20,Wednesday,N/A,1
4630,City,122,Cancelled,7/14/2016 11:17,N/A,11,Thursday,N/A,1
437,City,123,Cancelled,11/7/2016 8:59,N/A,8,Monday,N/A,1
122,City,124,Cancelled,11/7/2016 5:14,N/A,5,Monday,N/A,1
4487,City,124,Cancelled,7/14/2016 8:53,N/A,8,Thursday,N/A,1
5551,City,124,Cancelled,7/15/2016 5:30,N/A,5,Friday,N/A,1
2927,City,125,Cancelled,7/13/2016 6:19,N/A,6,Wednesday,N/A,1
3176,City,125,Cancelled,7/13/2016 9:10,N/A,9,Wednesday,N/A,1
3253,City,125,Cancelled,7/13/2016 10:19,N/A,10,Wednesday,N/A,1
6759,City,125,Cancelled,7/15/2016 23:59,N/A,23,Friday,N/A,1
848,Airport,126,Cancelled,11/7/2016 17:44,N/A,17,Monday,N/A,1
1674,City,126,Cancelled,12/7/2016 7:47,N/A,7,Wednesday,N/A,1
3159,City,126,Cancelled,7/13/2016 9:11,N/A,9,Wednesday,N/A,1
3208,City,126,Cancelled,7/13/2016 9:45,N/A,9,Wednesday,N/A,1
2803,City,127,Cancelled,7/13/2016 4:58,N/A,4,Wednesday,N/A,1
3232,Airport,127,Cancelled,7/13/2016 10:02,N/A,10,Wednesday,N/A,1
4271,City,127,Cancelled,7/14/2016 6:13,N/A,6,Thursday,N/A,1
5591,City,127,Cancelled,7/15/2016 5:58,N/A,5,Friday,N/A,1
549,City,128,Cancelled,11/7/2016 10:04,N/A,10,Monday,N/A,1
1776,Airport,128,Cancelled,12/7/2016 9:02,N/A,9,Wednesday,N/A,1
2910,City,128,Cancelled,7/13/2016 6:12,N/A,6,Wednesday,N/A,1
492,City,129,Cancelled,11/7/2016 9:32,N/A,9,Monday,N/A,1
963,Airport,129,Cancelled,11/7/2016 18:44,N/A,18,Monday,N/A,1
1505,City,129,Cancelled,12/7/2016 5:39,N/A,5,Wednesday,N/A,1
2923,City,129,Cancelled,7/13/2016 6:23,N/A,6,Wednesday,N/A,1
4396,City,129,Cancelled,7/14/2016 7:55,N/A,7,Thursday,N/A,1
5639,City,129,Cancelled,7/15/2016 6:44,N/A,6,Friday,N/A,1
6348,Airport,129,Cancelled,7/15/2016 18:50,N/A,18,Friday,N/A,1
253,City,130,Cancelled,11/7/2016 6:43,N/A,6,Monday,N/A,1
379,City,130,Cancelled,11/7/2016 8:18,N/A,8,Monday,N/A,1
463,City,130,Cancelled,11/7/2016 9:12,N/A,9,Monday,N/A,1
1848,City,130,Cancelled,12/7/2016 9:41,N/A,9,Wednesday,N/A,1
2897,City,130,Cancelled,7/13/2016 6:00,N/A,6,Wednesday,N/A,1
6398,Airport,130,Cancelled,7/15/2016 19:23,N/A,19,Friday,N/A,1
229,City,131,Cancelled,11/7/2016 6:23,N/A,6,Monday,N/A,1
1683,City,131,Cancelled,12/7/2016 7:57,N/A,7,Wednesday,N/A,1
1728,City,131,Cancelled,12/7/2016 8:20,N/A,8,Wednesday,N/A,1
1777,City,131,Cancelled,12/7/2016 8:58,N/A,8,Wednesday,N/A,1
1868,City,131,Cancelled,12/7/2016 9:59,N/A,9,Wednesday,N/A,1
2801,City,131,Cancelled,7/13/2016 4:57,N/A,4,Wednesday,N/A,1
2920,City,131,Cancelled,7/13/2016 6:22,N/A,6,Wednesday,N/A,1
5849,City,131,Cancelled,7/15/2016 9:09,N/A,9,Friday,N/A,1
1738,City,132,Cancelled,12/7/2016 8:26,N/A,8,Wednesday,N/A,1
3107,City,132,Cancelled,7/13/2016 8:28,N/A,8,Wednesday,N/A,1
3359,Airport,132,Cancelled,7/13/2016 13:29,N/A,13,Wednesday,N/A,1
4021,City,132,Cancelled,7/13/2016 23:56,N/A,23,Wednesday,N/A,1
4163,Airport,132,Cancelled,7/14/2016 5:08,N/A,5,Thursday,N/A,1
4314,City,133,Cancelled,7/14/2016 6:51,N/A,6,Thursday,N/A,1
5116,City,133,Cancelled,7/14/2016 20:08,N/A,20,Thursday,N/A,1
1114,Airport,134,Cancelled,11/7/2016 20:19,N/A,20,Monday,N/A,1
5221,Airport,134,Cancelled,7/14/2016 21:01,N/A,21,Thursday,N/A,1
5643,City,134,Cancelled,7/15/2016 6:50,N/A,6,Friday,N/A,1
1742,City,135,Cancelled,12/7/2016 8:30,N/A,8,Wednesday,N/A,1
1979,Airport,135,Cancelled,12/7/2016 12:25,N/A,12,Wednesday,N/A,1
2860,City,135,Cancelled,7/13/2016 5:41,N/A,5,Wednesday,N/A,1
3206,City,135,Cancelled,7/13/2016 9:41,N/A,9,Wednesday,N/A,1
5475,City,135,Cancelled,7/15/2016 4:49,N/A,4,Friday,N/A,1
5710,City,135,Cancelled,7/15/2016 7:38,N/A,7,Friday,N/A,1
1555,Airport,136,Cancelled,12/7/2016 6:10,N/A,6,Wednesday,N/A,1
2672,City,136,Cancelled,12/7/2016 23:41,N/A,23,Wednesday,N/A,1
3697,Airport,136,Cancelled,7/13/2016 19:49,N/A,19,Wednesday,N/A,1
4928,Airport,136,Cancelled,7/14/2016 18:16,N/A,18,Thursday,N/A,1
5663,City,136,Cancelled,7/15/2016 7:02,N/A,7,Friday,N/A,1
164,City,137,Cancelled,11/7/2016 5:40,N/A,5,Monday,N/A,1
2985,City,137,Cancelled,7/13/2016 7:05,N/A,7,Wednesday,N/A,1
3248,City,137,Cancelled,7/13/2016 10:17,N/A,10,Wednesday,N/A,1
3794,City,137,Cancelled,7/13/2016 20:54,N/A,20,Wednesday,N/A,1
4834,Airport,137,Cancelled,7/14/2016 17:29,N/A,17,Thursday,N/A,1
5517,City,137,Cancelled,7/15/2016 5:11,N/A,5,Friday,N/A,1
466,City,138,Cancelled,11/7/2016 9:14,N/A,9,Monday,N/A,1
1678,City,138,Cancelled,12/7/2016 7:39,N/A,7,Wednesday,N/A,1
1801,City,138,Cancelled,12/7/2016 9:18,N/A,9,Wednesday,N/A,1
1819,City,138,Cancelled,12/7/2016 9:25,N/A,9,Wednesday,N/A,1
3020,City,138,Cancelled,7/13/2016 7:30,N/A,7,Wednesday,N/A,1
3169,Airport,138,Cancelled,7/13/2016 9:13,N/A,9,Wednesday,N/A,1
3495,Airport,138,Cancelled,7/13/2016 17:32,N/A,17,Wednesday,N/A,1
4365,City,138,Cancelled,7/14/2016 7:28,N/A,7,Thursday,N/A,1
4562,City,138,Cancelled,7/14/2016 9:48,N/A,9,Thursday,N/A,1
1697,City,139,Cancelled,12/7/2016 7:59,N/A,7,Wednesday,N/A,1
1853,City,139,Cancelled,12/7/2016 9:51,N/A,9,Wednesday,N/A,1
2848,City,139,Cancelled,7/13/2016 5:36,N/A,5,Wednesday,N/A,1
4327,City,139,Cancelled,7/14/2016 7:07,N/A,7,Thursday,N/A,1
4345,City,139,Cancelled,7/14/2016 7:22,N/A,7,Thursday,N/A,1
4802,City,139,Cancelled,7/14/2016 17:07,N/A,17,Thursday,N/A,1
1955,Airport,140,Cancelled,12/7/2016 11:47,N/A,11,Wednesday,N/A,1
3840,Airport,140,Cancelled,7/13/2016 21:33,N/A,21,Wednesday,N/A,1
4183,City,140,Cancelled,7/14/2016 5:20,N/A,5,Thursday,N/A,1
4465,City,140,Cancelled,7/14/2016 8:39,N/A,8,Thursday,N/A,1
1795,City,141,Cancelled,12/7/2016 9:03,N/A,9,Wednesday,N/A,1
2049,Airport,141,Cancelled,12/7/2016 14:45,N/A,14,Wednesday,N/A,1
2811,City,141,Cancelled,7/13/2016 5:05,N/A,5,Wednesday,N/A,1
3171,Airport,141,Cancelled,7/13/2016 9:17,N/A,9,Wednesday,N/A,1
4557,City,141,Cancelled,7/14/2016 9:42,N/A,9,Thursday,N/A,1
5538,City,141,Cancelled,7/15/2016 5:28,N/A,5,Friday,N/A,1
556,City,142,Cancelled,11/7/2016 10:11,N/A,10,Monday,N/A,1
1854,City,142,Cancelled,12/7/2016 9:47,N/A,9,Wednesday,N/A,1
1897,City,142,Cancelled,12/7/2016 10:23,N/A,10,Wednesday,N/A,1
2537,City,142,Cancelled,12/7/2016 21:13,N/A,21,Wednesday,N/A,1
3053,City,142,Cancelled,7/13/2016 7:44,N/A,7,Wednesday,N/A,1
3050,City,142,Cancelled,7/13/2016 7:48,N/A,7,Wednesday,N/A,1
3110,City,142,Cancelled,7/13/2016 8:34,N/A,8,Wednesday,N/A,1
5524,City,142,Cancelled,7/15/2016 5:13,N/A,5,Friday,N/A,1
5714,City,142,Cancelled,7/15/2016 7:33,N/A,7,Friday,N/A,1
5783,City,142,Cancelled,7/15/2016 8:30,N/A,8,Friday,N/A,1
1982,City,143,Cancelled,12/7/2016 12:20,N/A,12,Wednesday,N/A,1
5251,Airport,143,Cancelled,7/14/2016 21:17,N/A,21,Thursday,N/A,1
85,City,144,Cancelled,11/7/2016 4:47,N/A,4,Monday,N/A,1
459,City,144,Cancelled,11/7/2016 9:17,N/A,9,Monday,N/A,1
1507,City,144,Cancelled,12/7/2016 5:44,N/A,5,Wednesday,N/A,1
4231,City,144,Cancelled,7/14/2016 5:56,N/A,5,Thursday,N/A,1
4427,City,144,Cancelled,7/14/2016 8:22,N/A,8,Thursday,N/A,1
5640,City,144,Cancelled,7/15/2016 6:42,N/A,6,Friday,N/A,1
317,City,145,Cancelled,11/7/2016 7:29,N/A,7,Monday,N/A,1
5581,City,145,Cancelled,7/15/2016 5:53,N/A,5,Friday,N/A,1
6288,City,145,Cancelled,7/15/2016 18:17,N/A,18,Friday,N/A,1
1267,City,146,Cancelled,11/7/2016 22:01,N/A,22,Monday,N/A,1
2026,Airport,146,Cancelled,12/7/2016 14:00,N/A,14,Wednesday,N/A,1
2150,City,146,Cancelled,12/7/2016 17:16,N/A,17,Wednesday,N/A,1
2389,City,146,Cancelled,12/7/2016 19:52,N/A,19,Wednesday,N/A,1
954,Airport,147,Cancelled,11/7/2016 18:35,N/A,18,Monday,N/A,1
2795,City,147,Cancelled,7/13/2016 4:55,N/A,4,Wednesday,N/A,1
4184,City,147,Cancelled,7/14/2016 5:19,N/A,5,Thursday,N/A,1
4563,City,147,Cancelled,7/14/2016 9:46,N/A,9,Thursday,N/A,1
774,Airport,148,Cancelled,11/7/2016 16:28,N/A,16,Monday,N/A,1
2777,City,148,Cancelled,7/13/2016 4:43,N/A,4,Wednesday,N/A,1
2891,City,148,Cancelled,7/13/2016 5:52,N/A,5,Wednesday,N/A,1
6377,City,148,Cancelled,7/15/2016 19:14,N/A,19,Friday,N/A,1
1561,City,149,Cancelled,12/7/2016 6:14,N/A,6,Wednesday,N/A,1
1888,City,149,Cancelled,12/7/2016 10:12,N/A,10,Wednesday,N/A,1
4192,City,149,Cancelled,7/14/2016 5:25,N/A,5,Thursday,N/A,1
4455,City,149,Cancelled,7/14/2016 8:33,N/A,8,Thursday,N/A,1
4527,City,149,Cancelled,7/14/2016 9:27,N/A,9,Thursday,N/A,1
4575,City,149,Cancelled,7/14/2016 9:54,N/A,9,Thursday,N/A,1
1116,Airport,150,Cancelled,11/7/2016 20:25,N/A,20,Monday,N/A,1
3061,City,150,Cancelled,7/13/2016 7:53,N/A,7,Wednesday,N/A,1
4431,City,150,Cancelled,7/14/2016 8:23,N/A,8,Thursday,N/A,1
227,Airport,151,Cancelled,11/7/2016 6:20,N/A,6,Monday,N/A,1
1434,City,151,Cancelled,12/7/2016 4:43,N/A,4,Wednesday,N/A,1
3040,City,151,Cancelled,7/13/2016 7:41,N/A,7,Wednesday,N/A,1
4366,City,152,Cancelled,7/14/2016 7:29,N/A,7,Thursday,N/A,1
4594,City,152,Cancelled,7/14/2016 10:07,N/A,10,Thursday,N/A,1
358,City,153,Cancelled,11/7/2016 8:00,N/A,8,Monday,N/A,1
865,Airport,153,Cancelled,11/7/2016 17:58,N/A,17,Monday,N/A,1
4822,Airport,153,Cancelled,7/14/2016 17:20,N/A,17,Thursday,N/A,1
5290,Airport,153,Cancelled,7/14/2016 21:50,N/A,21,Thursday,N/A,1
1202,Airport,154,Cancelled,11/7/2016 21:20,N/A,21,Monday,N/A,1
2840,City,154,Cancelled,7/13/2016 5:26,N/A,5,Wednesday,N/A,1
5642,City,154,Cancelled,7/15/2016 6:51,N/A,6,Friday,N/A,1
5788,City,154,Cancelled,7/15/2016 8:32,N/A,8,Friday,N/A,1
5792,City,154,Cancelled,7/15/2016 8:38,N/A,8,Friday,N/A,1
1172,Airport,155,Cancelled,11/7/2016 20:49,N/A,20,Monday,N/A,1
5860,City,155,Cancelled,7/15/2016 9:13,N/A,9,Friday,N/A,1
1245,Airport,156,Cancelled,11/7/2016 21:41,N/A,21,Monday,N/A,1
1544,City,157,Cancelled,12/7/2016 6:04,N/A,6,Wednesday,N/A,1
4287,City,157,Cancelled,7/14/2016 6:33,N/A,6,Thursday,N/A,1
4308,City,157,Cancelled,7/14/2016 6:48,N/A,6,Thursday,N/A,1
5577,City,157,Cancelled,7/15/2016 5:55,N/A,5,Friday,N/A,1
5760,City,157,Cancelled,7/15/2016 8:14,N/A,8,Friday,N/A,1
5855,City,157,Cancelled,7/15/2016 9:06,N/A,9,Friday,N/A,1
76,City,158,Cancelled,11/7/2016 4:45,N/A,4,Monday,N/A,1
366,City,158,Cancelled,11/7/2016 8:04,N/A,8,Monday,N/A,1
371,City,158,Cancelled,11/7/2016 8:07,N/A,8,Monday,N/A,1
3564,Airport,158,Cancelled,7/13/2016 18:18,N/A,18,Wednesday,N/A,1
181,City,159,Cancelled,11/7/2016 5:46,N/A,5,Monday,N/A,1
1503,City,159,Cancelled,12/7/2016 5:39,N/A,5,Wednesday,N/A,1
1863,City,159,Cancelled,12/7/2016 9:55,N/A,9,Wednesday,N/A,1
175,City,160,Cancelled,11/7/2016 5:45,N/A,5,Monday,N/A,1
1749,City,160,Cancelled,12/7/2016 8:33,N/A,8,Wednesday,N/A,1
2781,City,160,Cancelled,7/13/2016 4:42,N/A,4,Wednesday,N/A,1
319,City,161,Cancelled,11/7/2016 7:33,N/A,7,Monday,N/A,1
439,City,161,Cancelled,11/7/2016 8:55,N/A,8,Monday,N/A,1
4201,City,162,Cancelled,7/14/2016 5:32,N/A,5,Thursday,N/A,1
736,City,163,Cancelled,11/7/2016 15:27,N/A,15,Monday,N/A,1
929,Airport,163,Cancelled,11/7/2016 18:24,N/A,18,Monday,N/A,1
1793,City,163,Cancelled,12/7/2016 9:13,N/A,9,Wednesday,N/A,1
5926,City,163,Cancelled,7/15/2016 10:05,N/A,10,Friday,N/A,1
345,City,164,Cancelled,11/7/2016 7:52,N/A,7,Monday,N/A,1
1051,Airport,164,Cancelled,11/7/2016 19:44,N/A,19,Monday,N/A,1
3213,City,164,Cancelled,7/13/2016 9:44,N/A,9,Wednesday,N/A,1
3841,Airport,164,Cancelled,7/13/2016 21:33,N/A,21,Wednesday,N/A,1
4168,City,164,Cancelled,7/14/2016 5:05,N/A,5,Thursday,N/A,1
4657,Airport,164,Cancelled,7/14/2016 12:00,N/A,12,Thursday,N/A,1
5272,City,164,Cancelled,7/14/2016 21:30,N/A,21,Thursday,N/A,1
5765,City,164,Cancelled,7/15/2016 8:18,N/A,8,Friday,N/A,1
261,City,165,Cancelled,11/7/2016 6:42,N/A,6,Monday,N/A,1
525,City,165,Cancelled,11/7/2016 9:52,N/A,9,Monday,N/A,1
1500,City,165,Cancelled,12/7/2016 5:32,N/A,5,Wednesday,N/A,1
1640,City,165,Cancelled,12/7/2016 7:18,N/A,7,Wednesday,N/A,1
2885,City,165,Cancelled,7/13/2016 5:54,N/A,5,Wednesday,N/A,1
4386,City,165,Cancelled,7/14/2016 7:48,N/A,7,Thursday,N/A,1
1190,Airport,166,Cancelled,11/7/2016 21:13,N/A,21,Monday,N/A,1
1549,City,166,Cancelled,12/7/2016 6:02,N/A,6,Wednesday,N/A,1
2834,City,166,Cancelled,7/13/2016 5:22,N/A,5,Wednesday,N/A,1
2862,City,166,Cancelled,7/13/2016 5:41,N/A,5,Wednesday,N/A,1
3054,City,166,Cancelled,7/13/2016 7:48,N/A,7,Wednesday,N/A,1
3405,Airport,166,Cancelled,7/13/2016 15:13,N/A,15,Wednesday,N/A,1
4153,City,166,Cancelled,7/14/2016 4:59,N/A,4,Thursday,N/A,1
5424,City,166,Cancelled,7/15/2016 2:13,N/A,2,Friday,N/A,1
6561,Airport,166,Cancelled,7/15/2016 21:08,N/A,21,Friday,N/A,1
1623,City,167,Cancelled,12/7/2016 6:58,N/A,6,Wednesday,N/A,1
2061,City,167,Cancelled,12/7/2016 15:05,N/A,15,Wednesday,N/A,1
3183,City,167,Cancelled,7/13/2016 9:20,N/A,9,Wednesday,N/A,1
240,City,168,Cancelled,11/7/2016 6:29,N/A,6,Monday,N/A,1
1011,Airport,168,Cancelled,11/7/2016 19:08,N/A,19,Monday,N/A,1
1755,City,168,Cancelled,12/7/2016 8:40,N/A,8,Wednesday,N/A,1
1893,City,168,Cancelled,12/7/2016 10:17,N/A,10,Wednesday,N/A,1
177,City,169,Cancelled,11/7/2016 5:48,N/A,5,Monday,N/A,1
1162,Airport,169,Cancelled,11/7/2016 20:43,N/A,20,Monday,N/A,1
1456,City,169,Cancelled,12/7/2016 4:56,N/A,4,Wednesday,N/A,1
1472,City,169,Cancelled,12/7/2016 5:08,N/A,5,Wednesday,N/A,1
3024,City,169,Cancelled,7/13/2016 7:32,N/A,7,Wednesday,N/A,1
903,City,170,Cancelled,11/7/2016 18:14,N/A,18,Monday,N/A,1
1969,Airport,170,Cancelled,12/7/2016 12:07,N/A,12,Wednesday,N/A,1
3457,Airport,170,Cancelled,7/13/2016 17:00,N/A,17,Wednesday,N/A,1
4567,City,170,Cancelled,7/14/2016 9:46,N/A,9,Thursday,N/A,1
4696,Airport,170,Cancelled,7/14/2016 13:05,N/A,13,Thursday,N/A,1
4695,City,170,Cancelled,7/14/2016 13:10,N/A,13,Thursday,N/A,1
77,City,171,Cancelled,11/7/2016 4:46,N/A,4,Monday,N/A,1
3118,City,171,Cancelled,7/13/2016 8:38,N/A,8,Wednesday,N/A,1
3329,Airport,171,Cancelled,7/13/2016 12:24,N/A,12,Wednesday,N/A,1
4403,City,171,Cancelled,7/14/2016 8:01,N/A,8,Thursday,N/A,1
4406,City,171,Cancelled,7/14/2016 8:02,N/A,8,Thursday,N/A,1
1828,City,172,Cancelled,12/7/2016 9:33,N/A,9,Wednesday,N/A,1
3084,City,172,Cancelled,7/13/2016 8:12,N/A,8,Wednesday,N/A,1
3890,Airport,172,Cancelled,7/13/2016 22:01,N/A,22,Wednesday,N/A,1
4410,City,172,Cancelled,7/14/2016 8:06,N/A,8,Thursday,N/A,1
127,City,173,Cancelled,11/7/2016 5:10,N/A,5,Monday,N/A,1
3355,Airport,173,Cancelled,7/13/2016 13:26,N/A,13,Wednesday,N/A,1
86,City,174,Cancelled,11/7/2016 4:51,N/A,4,Monday,N/A,1
550,City,174,Cancelled,11/7/2016 10:04,N/A,10,Monday,N/A,1
2275,City,175,Cancelled,12/7/2016 18:34,N/A,18,Wednesday,N/A,1
4399,City,175,Cancelled,7/14/2016 8:02,N/A,8,Thursday,N/A,1
5598,City,175,Cancelled,7/15/2016 6:13,N/A,6,Friday,N/A,1
293,City,176,Cancelled,11/7/2016 7:07,N/A,7,Monday,N/A,1
355,City,176,Cancelled,11/7/2016 7:54,N/A,7,Monday,N/A,1
683,Airport,176,Cancelled,11/7/2016 13:40,N/A,13,Monday,N/A,1
1490,City,176,Cancelled,12/7/2016 5:21,N/A,5,Wednesday,N/A,1
1796,City,176,Cancelled,12/7/2016 9:06,N/A,9,Wednesday,N/A,1
4529,City,176,Cancelled,7/14/2016 9:30,N/A,9,Thursday,N/A,1
4536,City,176,Cancelled,7/14/2016 9:39,N/A,9,Thursday,N/A,1
433,City,177,Cancelled,11/7/2016 8:57,N/A,8,Monday,N/A,1
1607,City,177,Cancelled,12/7/2016 6:41,N/A,6,Wednesday,N/A,1
3189,City,177,Cancelled,7/13/2016 9:32,N/A,9,Wednesday,N/A,1
4128,City,177,Cancelled,7/14/2016 4:42,N/A,4,Thursday,N/A,1
4197,City,177,Cancelled,7/14/2016 5:27,N/A,5,Thursday,N/A,1
4524,City,177,Cancelled,7/14/2016 9:26,N/A,9,Thursday,N/A,1
5871,City,177,Cancelled,7/15/2016 9:23,N/A,9,Friday,N/A,1
5912,City,177,Cancelled,7/15/2016 10:00,N/A,10,Friday,N/A,1
2466,Airport,178,Cancelled,12/7/2016 20:34,N/A,20,Wednesday,N/A,1
2886,City,178,Cancelled,7/13/2016 6:01,N/A,6,Wednesday,N/A,1
5225,City,178,Cancelled,7/14/2016 21:06,N/A,21,Thursday,N/A,1
6505,City,178,Cancelled,7/15/2016 20:35,N/A,20,Friday,N/A,1
2785,City,179,Cancelled,7/13/2016 4:50,N/A,4,Wednesday,N/A,1
2806,City,179,Cancelled,7/13/2016 5:00,N/A,5,Wednesday,N/A,1
4459,City,179,Cancelled,7/14/2016 8:37,N/A,8,Thursday,N/A,1
5653,City,179,Cancelled,7/15/2016 6:58,N/A,6,Friday,N/A,1
1650,City,180,Cancelled,12/7/2016 7:14,N/A,7,Wednesday,N/A,1
3745,Airport,180,Cancelled,7/13/2016 20:27,N/A,20,Wednesday,N/A,1
4796,Airport,180,Cancelled,7/14/2016 16:54,N/A,16,Thursday,N/A,1
2119,City,181,Cancelled,12/7/2016 16:41,N/A,16,Wednesday,N/A,1
3013,City,181,Cancelled,7/13/2016 7:31,N/A,7,Wednesday,N/A,1
3126,City,181,Cancelled,7/13/2016 8:43,N/A,8,Wednesday,N/A,1
4235,City,181,Cancelled,7/14/2016 5:51,N/A,5,Thursday,N/A,1
105,City,182,Cancelled,11/7/2016 4:58,N/A,4,Monday,N/A,1
1747,City,182,Cancelled,12/7/2016 8:27,N/A,8,Wednesday,N/A,1
4134,City,182,Cancelled,7/14/2016 4:45,N/A,4,Thursday,N/A,1
217,City,183,Cancelled,11/7/2016 6:12,N/A,6,Monday,N/A,1
4478,City,183,Cancelled,7/14/2016 8:44,N/A,8,Thursday,N/A,1
5248,City,183,Cancelled,7/14/2016 21:18,N/A,21,Thursday,N/A,1
6032,Airport,183,Cancelled,7/15/2016 13:00,N/A,13,Friday,N/A,1
4206,City,184,Cancelled,7/14/2016 5:34,N/A,5,Thursday,N/A,1
4387,City,184,Cancelled,7/14/2016 7:54,N/A,7,Thursday,N/A,1
113,City,185,Cancelled,11/7/2016 5:09,N/A,5,Monday,N/A,1
1558,City,185,Cancelled,12/7/2016 6:13,N/A,6,Wednesday,N/A,1
2180,Airport,185,Cancelled,12/7/2016 17:42,N/A,17,Wednesday,N/A,1
3661,Airport,185,Cancelled,7/13/2016 19:28,N/A,19,Wednesday,N/A,1
378,City,186,Cancelled,11/7/2016 8:08,N/A,8,Monday,N/A,1
790,Airport,186,Cancelled,11/7/2016 16:56,N/A,16,Monday,N/A,1
1700,City,186,Cancelled,12/7/2016 7:58,N/A,7,Wednesday,N/A,1
3788,Airport,186,Cancelled,7/13/2016 20:50,N/A,20,Wednesday,N/A,1
480,City,187,Cancelled,11/7/2016 9:26,N/A,9,Monday,N/A,1
1632,City,187,Cancelled,12/7/2016 7:06,N/A,7,Wednesday,N/A,1
3101,City,187,Cancelled,7/13/2016 8:28,N/A,8,Wednesday,N/A,1
5706,City,187,Cancelled,7/15/2016 7:38,N/A,7,Friday,N/A,1
5772,City,188,Cancelled,7/15/2016 8:22,N/A,8,Friday,N/A,1
129,City,189,Cancelled,11/7/2016 5:10,N/A,5,Monday,N/A,1
3119,City,189,Cancelled,7/13/2016 8:35,N/A,8,Wednesday,N/A,1
3228,City,189,Cancelled,7/13/2016 9:58,N/A,9,Wednesday,N/A,1
1569,City,190,Cancelled,12/7/2016 6:21,N/A,6,Wednesday,N/A,1
1820,City,190,Cancelled,12/7/2016 9:24,N/A,9,Wednesday,N/A,1
1840,City,190,Cancelled,12/7/2016 9:37,N/A,9,Wednesday,N/A,1
4323,City,190,Cancelled,7/14/2016 7:00,N/A,7,Thursday,N/A,1
4346,City,190,Cancelled,7/14/2016 7:21,N/A,7,Thursday,N/A,1
5785,City,190,Cancelled,7/15/2016 8:32,N/A,8,Friday,N/A,1
6400,City,190,Cancelled,7/15/2016 19:18,N/A,19,Friday,N/A,1
224,City,191,Cancelled,11/7/2016 6:17,N/A,6,Monday,N/A,1
5913,City,191,Cancelled,7/15/2016 9:58,N/A,9,Friday,N/A,1
1833,City,192,Cancelled,12/7/2016 9:34,N/A,9,Wednesday,N/A,1
2902,City,192,Cancelled,7/13/2016 5:59,N/A,5,Wednesday,N/A,1
